,wikidata_id,meta_occupation
1147,Q1113695,botanist
1148,Q111371205,botanist
1149,Q11137131,mathematician
1150,Q1113730,zoologist
1151,Q1113837,zoologist
1152,Q1113837,botanist
1153,Q111396,zoologist
1154,Q111396,botanist
1155,Q111407,archeologist
1156,Q111407,anthropologist
1157,Q111407,historian
1158,Q111411584,mathematician
1159,Q1114217,astronomer
1160,Q1114217,mathematician
1161,Q1114511,paleontologist
1162,Q1114511,geologist
1163,Q1114705,archeologist
1164,Q1114705,historian
1165,Q1114784,botanist
1166,Q1114784,archeologist
1167,Q1114784,anthropologist
1168,Q1114784,zoologist
1169,Q1115303,paleontologist
1170,Q1115303,geologist
1171,Q111571054,geographer
1172,Q111590027,anthropologist
1173,Q11163422,historian
1174,Q1116381,philosopher
1175,Q11164336,mathematician
1176,Q11171296,archeologist
1177,Q1117138,anatomist
1178,Q1117423,anatomist
1179,Q11177591,archeologist
1180,Q111780,geographer
1181,Q11178061,mathematician
1182,Q1118055,botanist
1183,Q111815,chemist
1184,Q1118177,mathematician
1185,Q111851413,botanist
1186,Q1118827,geographer
1187,Q111930,mathematician
1188,Q1119350,economist
1189,Q1119557,botanist
1190,Q111983,mathematician
1191,Q111999,mathematician
1192,Q112012,chemist
1193,Q112012,geologist
1194,Q1120528,physicist
1195,Q1120528,mathematician
1196,Q1120552,paleontologist
1197,Q1120552,botanist
1198,Q1120618,botanist
1199,Q11207613,chemist
1200,Q11209458,chemist
1201,Q1120952,geologist
1202,Q1121009,zoologist
1203,Q1121415,mathematician
1204,Q1121415,geologist
1205,Q112142,zoologist
1206,Q112156,zoologist
1207,Q1121590,archeologist
1208,Q1121590,historian
1209,Q1121596,archeologist
1210,Q1121596,paleontologist
1211,Q1121596,geologist
1212,Q1121601,economist
1213,Q1121602,archeologist
1214,Q112191,botanist
1215,Q1122065,economist
1216,Q11221172,archeologist
1217,Q11221172,anthropologist
1218,Q112222,sociologist
1219,Q112224,anatomist
1220,Q112283,geographer
1221,Q1122927,anthropologist
1222,Q1122927,historian
1223,Q112301,linguist
1224,Q112301,botanist
1225,Q112334,geographer
1226,Q1123516,economist
1227,Q112355,anthropologist
1228,Q112355,historian
1229,Q112355,linguist
1230,Q112374,botanist
1231,Q1123800,anthropologist
1232,Q1123800,linguist
1233,Q112410,economist
1234,Q1124180,astronomer
1235,Q1124180,physicist
1236,Q112454,zoologist
1237,Q1124625,astronomer
1238,Q112474,chemist
1239,Q112509,economist
1240,Q112519,archeologist
1241,Q112519,historian
1242,Q1125202,linguist
1243,Q1125202,botanist
1244,Q1125348,geologist
1245,Q1125391,theologian
1246,Q112548,astronomer
1247,Q112553,astronomer
1248,Q1125568,astronomer
1249,Q1125568,mathematician
1250,Q112579,geographer
1251,Q112649,botanist
1252,Q1126685,geographer
1253,Q1126766,anatomist
1254,Q1126849,zoologist
1255,Q1126855,historian
1256,Q1126977,zoologist
1257,Q1126977,botanist
1258,Q11270439,archeologist
1259,Q1127728,pharmacologist
1260,Q1127852,botanist
1261,Q1127869,chemist
1262,Q1127978,chemist
1263,Q112801,chemist
1264,Q112810,astronomer
1265,Q1128172,geographer
1266,Q1128970,chemist
1267,Q11291134,meteorologist
1268,Q1129115,anthropologist
1269,Q1129115,anatomist
1270,Q1129359,astronomer
1271,Q1129434,botanist
1272,Q1129664,economist
1273,Q11299996,chemist
1274,Q1130242,botanist
1275,Q1130307,archeologist
1276,Q11307766,geologist
1277,Q113090,physicist
1278,Q113090,meteorologist
1279,Q113090,geographer
1280,Q113103,astronomer
1281,Q11310416,geographer
1282,Q1131427,archeologist
1283,Q1131427,anthropologist
1284,Q1131427,historian
1285,Q1131461,archeologist
1286,Q113168,mathematician
1287,Q113176,zoologist
1288,Q113176,geographer
1289,Q113266,astronomer
1290,Q113266,physicist
1291,Q1132701,botanist
1292,Q113279,mathematician
1293,Q11328166,astronomer
1294,Q11328166,mathematician
1295,Q113282,botanist
1296,Q113291,botanist
1297,Q113299,botanist
1298,Q1133482,astronomer
1299,Q1133526,astronomer
1300,Q1133526,mathematician
1301,Q1133901,archeologist
1302,Q1133901,historian
1303,Q113425,astronomer
1304,Q113425,historian
1305,Q113451,geologist
1306,Q113465,geographer
1307,Q113472,geologist
1308,Q11348879,geologist
1309,Q11349601,geographer
1310,Q11350561,chemist
1311,Q113510,anthropologist
1312,Q113510,geographer
1313,Q1135516,geographer
1314,Q1135516,historian
1315,Q1135516,archeologist
1316,Q11359,astronomer
1317,Q11359,mathematician
1318,Q1136048,mathematician
1319,Q11362,astronomer
1320,Q11362,philosopher
1321,Q11362,mathematician
1322,Q11362,botanist
1323,Q1136664,geographer
1324,Q1136840,geographer
1325,Q11373,astronomer
1326,Q11373,philosopher
1327,Q11373,mathematician
1328,Q113761,anthropologist
1329,Q11379578,economist
1330,Q113798,chemist
1331,Q11383051,mathematician
1332,Q113833,zoologist
1333,Q11389078,astronomer
1334,Q113944,geographer
1335,Q11397625,botanist
1336,Q114024,epidemiologist
1337,Q1140453,historian
1338,Q1140453,geographer
1339,Q114049,botanist
1340,Q1140569,astronomer
1341,Q1140569,mathematician
1342,Q114078,botanist
1343,Q11411415,mathematician
1344,Q1143078,geologist
1345,Q1143078,botanist
1346,Q11430910,botanist
1347,Q11433147,philosopher
1348,Q11439001,botanist
1349,Q11449584,physicist
1350,Q1145,musicologist
1351,Q1145078,anatomist
1352,Q1145613,mathematician
1353,Q114564,zoologist
1354,Q1145673,physicist
1355,Q11457828,mathematician
1356,Q114588,zoologist
1357,Q1146425,zoologist
1358,Q11464264,botanist
1359,Q114668,economist
1360,Q11470954,mathematician
1361,Q11470960,astronomer
1362,Q11470962,astronomer
1363,Q114740,physicist
1364,Q1147463,chemist
1365,Q1147463,geologist
1366,Q114753,economist
1367,Q11482162,mathematician
1368,Q1148322,historian
1369,Q1148322,economist
1370,Q1148322,linguist
1371,Q114840,zoologist
1372,Q114840,botanist
1373,Q1148501,botanist
1374,Q1149164,geographer
1375,Q114956,meteorologist
1376,Q11496194,mathematician
1377,Q11496410,astronomer
1378,Q11496410,mathematician
1379,Q1150145,philosopher
1380,Q1150145,historian
1381,Q1150145,geographer
1382,Q1150151,astronomer
1383,Q1150731,anatomist
1384,Q1150752,chemist
1385,Q1150900,zoologist
1386,Q115114,philosopher
1387,Q1151481,philosopher
1388,Q1151481,mathematician
1389,Q115150,archeologist
1390,Q115150,historian
1391,Q11517744,economist
1392,Q115199,economist
1393,Q115209,paleontologist
1394,Q115225,pharmacologist
1395,Q1152386,zoologist
1396,Q1152386,botanist
1397,Q115257,zoologist
1398,Q115257,botanist
1399,Q1152713,anatomist
1400,Q11531980,geographer
1401,Q11532304,botanist
1402,Q11533345,botanist
1403,Q11534346,mathematician
1404,Q11534827,chemist
1405,Q1153589,mathematician
1406,Q115402,astronomer
1407,Q115402,physicist
1408,Q115402,mathematician
1409,Q115466,astronomer
1410,Q115466,mathematician
1411,Q115478,anatomist
1412,Q11550115,anatomist
1413,Q115525,physicist
1414,Q115525,geologist
1415,Q115525,meteorologist
1416,Q115525,botanist
1417,Q11553627,botanist
1418,Q11554460,astronomer
1419,Q115590,astronomer
1420,Q115590,mathematician
1421,Q115601,anatomist
1422,Q11561574,astronomer
1423,Q1156193,mathematician
1424,Q1156260,chemist
1425,Q115641,botanist
1426,Q115659,zoologist
1427,Q115659,botanist
1428,Q115664,mathematician
1429,Q115669,chemist
1430,Q115669,geologist
1431,Q115675,astronomer
1432,Q115675,mathematician
1433,Q11569626,physicist
1434,Q115721,botanist
1435,Q115741,physicist
1436,Q115746,archeologist
1437,Q115746,anthropologist
1438,Q115746,historian
1439,Q11575248,political scientist
1440,Q11575905,zoologist
1441,Q11575905,botanist
1442,Q11576548,economist
1443,Q115774,astronomer
1444,Q115774,mathematician
1445,Q115787,botanist
1446,Q115793,archeologist
1447,Q115793,anthropologist
1448,Q115810,zoologist
1449,Q115829,archeologist
1450,Q115829,anthropologist
1451,Q115829,historian
1452,Q1158725,anatomist
1453,Q1158725,zoologist
1454,Q11587303,mathematician
1455,Q115878,botanist
1456,Q115896,geographer
1457,Q115896,botanist
1458,Q115901,botanist
1459,Q115909,botanist
1460,Q115917,zoologist
1461,Q115917,botanist
1462,Q115929,zoologist
1463,Q115938,philosopher
1464,Q115938,mathematician
1465,Q1159676,historian
1466,Q115971,musicologist
1467,Q1159765,geographer
1468,Q1159833,botanist
1469,Q115986,philosopher
1470,Q115986,economist
1471,Q1159923,theologian
1472,Q1159923,geographer
1473,Q1159956,chemist
1474,Q1160114,botanist
1475,Q1160136,economist
1476,Q116017,astronomer
1477,Q116017,mathematician
1478,Q116027,zoologist
1479,Q116027,paleontologist
1480,Q116027,botanist
1481,Q11603122,geographer
1482,Q116036,philosopher
1483,Q116036,musicologist
1484,Q116036,theologian
1485,Q1160511,economist
1486,Q1160569,geologist
1487,Q1160569,geographer
1488,Q116058,geologist
1489,Q116072,chemist
1490,Q1160762,geographer
1491,Q1160907,geographer
1492,Q1160907,botanist
1493,Q1160910,geographer
1494,Q11609190,economist
1495,Q116116,botanist
1496,Q116119,botanist
1497,Q1161381,mathematician
1498,Q116148,anatomist
1499,Q116148,zoologist
1500,Q1161585,astronomer
1501,Q1161654,geographer
1502,Q116172,chemist
1503,Q1161742,musicologist
1504,Q1161858,theologian
1505,Q1161960,botanist
1506,Q116201,physicist
1507,Q1162358,botanist
1508,Q11625011,botanist
1509,Q116261,paleontologist
1510,Q116261,zoologist
1511,Q1162721,botanist
1512,Q1162798,mathematician
1513,Q116291,physicist
1514,Q116291,philosopher
1515,Q116307,physicist
1516,Q116307,meteorologist
1517,Q116315,zoologist
1518,Q1163952,historian
1519,Q1163952,geographer
1520,Q1164025,physicist
1521,Q1164025,mathematician
1522,Q11642302,astronomer
1523,Q11643885,mathematician
1524,Q1164697,pharmacologist
1525,Q1165110,zoologist
1526,Q1165497,geographer
1527,Q11655398,geographer
1528,Q11655476,astronomer
1529,Q11657452,geographer
1530,Q116577,botanist
1531,Q11658289,astronomer
1532,Q11658289,mathematician
1533,Q11658289,linguist
1534,Q11661892,astronomer
1535,Q116635,physicist
1536,Q11665206,geographer
1537,Q116662,physicist
1538,Q116662,zoologist
1539,Q116662,botanist
1540,Q1166748,economist
1541,Q1166892,archeologist
1542,Q1166892,anthropologist
1543,Q1166892,historian
1544,Q116704,paleontologist
1545,Q11671094,mathematician
1546,Q11671324,geographer
1547,Q1167420,archeologist
1548,Q1167420,anthropologist
1549,Q116754,astronomer
1550,Q116754,physicist
1551,Q116754,meteorologist
1552,Q1167653,chemist
1553,Q1167823,paleontologist
1554,Q116793,botanist
1555,Q11679842,mathematician
1556,Q116809,paleontologist
1557,Q116809,geologist
1558,Q116813,botanist
1559,Q1168219,physicist
1560,Q11682437,botanist
1561,Q1168281,physicist
1562,Q1168281,theologian
1563,Q1168281,zoologist
1564,Q116841,meteorologist
1565,Q116841,zoologist
1566,Q116841,botanist
1567,Q11685118,chemist
1568,Q11685183,botanist
1569,Q11685194,chemist
1570,Q11685596,linguist
1571,Q1168587,astronomer
1572,Q1168587,mathematician
1573,Q11685871,astronomer
1574,Q11686212,economist
1575,Q11686350,astronomer
1576,Q11686350,mathematician
1577,Q11686429,physicist
1578,Q11686547,botanist
1579,Q116870,philosopher
1580,Q116878,zoologist
1581,Q116895,anthropologist
1582,Q116895,linguist
1583,Q11690207,geologist
1584,Q1169040,economist
1585,Q11690545,anthropologist
1586,Q116935,botanist
1587,Q116938,geologist
1588,Q11694774,anthropologist
1589,Q11694774,historian
1590,Q11696045,zoologist
1591,Q11696246,archeologist
1592,Q11696246,historian
1593,Q11697804,physicist
1594,Q11698341,geographer
1595,Q11698625,botanist
1596,Q11698642,astronomer
1597,Q11698642,mathematician
1598,Q11698646,mathematician
1599,Q117021,zoologist
1600,Q117021,geologist
1601,Q117021,paleontologist
1602,Q117021,botanist
1603,Q11702927,zoologist
1604,Q117042,pharmacologist
1605,Q1170440,chemist
1606,Q11705310,botanist
1607,Q11705313,botanist
1608,Q11706403,zoologist
1609,Q11709729,botanist
1610,Q11710261,botanist
1611,Q117110,musicologist
1612,Q11711396,historian
1613,Q1171275,physicist
1614,Q11714103,economist
1615,Q11714314,astronomer
1616,Q11714314,mathematician
1617,Q11714314,geographer
1618,Q11714413,historian
1619,Q117161,anatomist
1620,Q11716361,chemist
1621,Q11716443,economist
1622,Q11716545,physicist
1623,Q11717410,economist
1624,Q11717436,economist
1625,Q11717446,geologist
1626,Q11717640,botanist
1627,Q11717676,geologist
1628,Q11717698,mathematician
1629,Q11717811,chemist
1630,Q11717811,geologist
1631,Q11718049,geologist
1632,Q11718098,astronomer
1633,Q11718332,geographer
1634,Q11718501,mathematician
1635,Q11719194,zoologist
1636,Q11719279,geologist
1637,Q11719353,astronomer
1638,Q11719411,historian
1639,Q11719411,botanist
1640,Q11719535,mathematician
1641,Q117197,historian
1642,Q117200,botanist
1643,Q117222,zoologist
1644,Q117222,botanist
1645,Q11722404,anatomist
1646,Q11724371,botanist
1647,Q117245,botanist
1648,Q11727657,economist
1649,Q11727698,astronomer
1650,Q11727698,mathematician
1651,Q11728318,archeologist
1652,Q11728318,historian
1653,Q11728379,historian
1654,Q11728673,astronomer
1655,Q11728673,physicist
1656,Q11729073,geologist
1657,Q11729220,archeologist
1658,Q11729220,linguist
1659,Q11729253,economist
1660,Q11729678,archeologist
1661,Q11729678,historian
1662,Q11729930,chemist
1663,Q11730127,archeologist
1664,Q11730127,theologian
1665,Q11730141,zoologist
1666,Q11730345,chemist
1667,Q11730345,botanist
1668,Q11730524,economist
1669,Q11731263,physicist
1670,Q11731263,mathematician
1671,Q11731548,astronomer
1672,Q11731548,mathematician
1673,Q11731581,zoologist
1674,Q11731727,archeologist
1675,Q11731733,archeologist
1676,Q11731733,historian
1677,Q11733369,economist
1678,Q11735830,zoologist
1679,Q1173606,botanist
1680,Q11736072,mathematician
1681,Q11736170,physicist
1682,Q11736170,chemist
1683,Q11736273,archeologist
1684,Q11736373,geographer
1685,Q11738014,historian
1686,Q11738319,mathematician
1687,Q11738455,zoologist
1688,Q117423,theologian
1689,Q117423,geologist
1690,Q1174244,botanist
1691,Q11742884,zoologist
1692,Q11742993,geologist
1693,Q1174416,anatomist
1694,Q1174512,theologian
1695,Q1174512,astronomer
1696,Q1174512,historian
1697,Q1174512,geographer
1698,Q1174512,mathematician
1699,Q1174600,astronomer
1700,Q1174600,mathematician
1701,Q1174600,historian
1702,Q1174719,mathematician
1703,Q1174719,historian
1704,Q1174733,zoologist
1705,Q117494,physicist
1706,Q117494,geologist
1707,Q117494,mathematician
1708,Q117494,botanist
1709,Q1174956,musicologist
1710,Q11750350,zoologist
1711,Q1175178,botanist
1712,Q11754356,chemist
1713,Q11754612,astronomer
1714,Q11754633,economist
1715,Q11754663,astronomer
1716,Q11754663,mathematician
1717,Q1175873,botanist
1718,Q1176098,anthropologist
1719,Q11762550,astronomer
1720,Q11762550,physicist
1721,Q1176283,botanist
1722,Q11763763,botanist
1723,Q11763776,geologist
1724,Q11763847,sociologist
1725,Q11763849,anatomist
1726,Q11763998,geologist
1727,Q11763998,geographer
1728,Q1176406,mathematician
1729,Q11765382,mathematician
1730,Q11765382,geographer
1731,Q1176670,botanist
1732,Q11767505,geographer
1733,Q11767658,astronomer
1734,Q11767658,mathematician
1735,Q1176839,geologist
1736,Q11768400,anthropologist
1737,Q117688,botanist
1738,Q11769297,mathematician
1739,Q11769797,geologist
1740,Q11769797,zoologist
1741,Q11769797,botanist
1742,Q11770699,anatomist
1743,Q11771392,zoologist
1744,Q11771481,astronomer
1745,Q11771793,meteorologist
1746,Q11771793,botanist
1747,Q11771858,zoologist
1748,Q1177358,botanist
1749,Q117744,anatomist
1750,Q11778781,historian
1751,Q11778820,mathematician
1752,Q11779063,botanist
1753,Q11779083,economist
1754,Q11779099,geographer
1755,Q11779188,zoologist
1756,Q11779272,botanist
1757,Q1178020,mathematician
1758,Q1178026,physicist
1759,Q1178026,zoologist
1760,Q1178026,botanist
1761,Q1178659,pharmacologist
1762,Q1178659,chemist
1763,Q117932,physicist
1764,Q117932,geographer
1765,Q117975,zoologist
1766,Q118005,anatomist
1767,Q1180092,historian
1768,Q118014,astronomer
1769,Q118014,philosopher
1770,Q11814088,mathematician
1771,Q11814558,physicist
1772,Q11814558,chemist
1773,Q11814558,theologian
1774,Q118168,anatomist
1775,Q11817778,economist
1776,Q11826,physicist
1777,Q11826,astronomer
1778,Q11826,chemist
1779,Q11826,historian
1780,Q11826,geographer
1781,Q11826,botanist
1782,Q11826,philosopher
1783,Q11826,mathematician
1784,Q11826,linguist
1785,Q11826,anthropologist
1786,Q11835,astronomer
1787,Q11837668,historian
1788,Q11837668,economist
1789,Q11842,astronomer
1790,Q118425,zoologist
1791,Q118457,geographer
1792,Q118457,botanist
1793,Q118467,mathematician
1794,Q118467,theologian
1795,Q11849676,chemist
1796,Q11849676,zoologist
1797,Q11850674,botanist
1798,Q11850769,zoologist
1799,Q11851117,paleontologist
1800,Q11851117,zoologist
1801,Q11851310,botanist
1802,Q11851330,geologist
1803,Q11851332,zoologist
1804,Q11851350,zoologist
1805,Q11851351,astronomer
1806,Q11851351,philosopher
1807,Q11853385,zoologist
1808,Q11853412,zoologist
1809,Q11853412,botanist
1810,Q11854058,zoologist
1811,Q11854958,zoologist
1812,Q11854965,economist
1813,Q11854985,geographer
1814,Q11855391,zoologist
1815,Q11855845,zoologist
1816,Q11856576,zoologist
1817,Q11856576,botanist
1818,Q11856640,zoologist
1819,Q11857344,zoologist
1820,Q11858147,geographer
1821,Q11858147,zoologist
1822,Q11858489,mathematician
1823,Q11858492,chemist
1824,Q11858516,chemist
1825,Q11860017,zoologist
1826,Q11860030,zoologist
1827,Q11860051,zoologist
1828,Q11862382,zoologist
1829,Q1186444,astronomer
1830,Q1186444,philosopher
1831,Q11865835,zoologist
1832,Q11866613,zoologist
1833,Q11866613,botanist
1834,Q11867081,zoologist
1835,Q118692,chemist
1836,Q11870131,botanist
1837,Q1187173,astronomer
1838,Q1187350,anatomist
1839,Q1187350,botanist
1840,Q1187456,anatomist
1841,Q11876014,zoologist
1842,Q1187608,physicist
1843,Q1187608,philosopher
1844,Q1187608,historian
1845,Q1187608,theologian
1846,Q11878404,geologist
1847,Q11878448,archeologist
1848,Q11878480,historian
1849,Q11878700,anthropologist
