,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,region
1177,Q63566583,Jinzan Tani,re_japan,Japan,1663.0,astronomer,non_europe,re_japan
1178,Q386457,Ōtsuki Fumihiko,re_japan,Japan,1847.0,linguist | historian,non_europe,re_japan
1179,Q1960314,Katō Hiroyuki,re_japan,Japan,1836.0,philosopher | political scientist,non_europe,re_japan
1180,Q7402732,Sakabe Kōhan,re_japan,Japan,1759.0,mathematician,non_europe,re_japan
1181,Q17217447,Muraoka Ryōsuke,re_japan,Japan,1845.0,historian,non_europe,re_japan
1182,Q3128827,Hayashi Kinpō,re_japan,Japan,1767.0,philosopher,non_europe,re_japan
1183,Q11569626,Junkichi Katayama,re_japan,Japan,1837.0,physicist,non_europe,re_japan
1184,Q3128822,Hayashi Hōkō,re_japan,Japan,1644.0,philosopher,non_europe,re_japan
1185,Q90722889,Okamoto Kansuke,re_japan,Japan,1839.0,geographer,non_europe,re_japan
1186,Q6426256,Koide Chōjūrō,re_japan,Japan,1797.0,mathematician,non_europe,re_japan
1187,Q6537795,Motoori Haruniwa,re_japan,Japan,1763.0,linguist,non_europe,re_japan
1188,Q705243,Itō Keisuke,re_japan,Japan,1803.0,botanist,non_europe,re_japan
1189,Q55050774,Gotō Tatsuzō,re_japan,Japan,1841.0,botanist,non_europe,re_japan
1190,Q11449584,Junʼichi Udagawa,re_japan,Japan,1849.0,physicist,non_europe,re_japan
1191,Q403863,Yasuaki Aida,re_japan,Japan,1747.0,mathematician,non_europe,re_japan
1192,Q11671094,Unosuke Takahashi,re_japan,Japan,1833.0,mathematician,non_europe,re_japan
1193,Q6532884,Ōtsuki Joden,re_japan,Japan,1845.0,musicologist | historian,non_europe,re_japan
1194,Q2813872,Arai Ikunosuke,re_japan,Japan,1836.0,mathematician,non_europe,re_japan
1195,Q11534827,Shibata Shōkei,re_japan,Japan,1850.0,chemist,non_europe,re_japan
1196,Q3081321,Francis Brinkley,re_japan,Japan,1841.0,linguist | historian,non_europe,re_japan
1197,Q110774400,Morita Shien,re_japan,Japan,1823.0,historian,non_europe,re_japan
1198,Q11480535,Ichiki Shirō,re_japan,Japan,1829.0,historian,non_europe,re_japan
1199,Q11554460,Numajiri Bokusen,re_japan,Japan,1775.0,astronomer,non_europe,re_japan
1200,Q11564289,Minamoto no Yoshiari,re_japan,Japan,845.0,historian,non_europe,re_japan
1201,Q6282510,Shōsō Nakura,re_japan,Japan,1822.0,historian,non_europe,re_japan
1202,Q6532196,Yamaji Yukiyoshi,re_japan,Japan,1729.0,geographer,non_europe,re_japan
1203,Q1559382,Minamoto no Shitagō,re_japan,Japan,911.0,linguist,non_europe,re_japan
1204,Q11575905,Tanaka Yoshio,re_japan,Japan,1838.0,botanist | zoologist,non_europe,re_japan
1205,Q1952005,Mukai Genshō,re_japan,Japan,1609.0,botanist,non_europe,re_japan
1206,Q4141812,Mogami Tokunai,re_japan,Japan,1755.0,geographer,non_europe,re_japan
1207,Q6100696,Iwasaki Tsunemasa,re_japan,Japan,1786.0,botanist | zoologist,non_europe,re_japan
