,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,region
10465,Q57302047,Louis-Joseph Marchand,re_france,France,1690.0,musicologist,europe,re_europe
10475,Q4894666,Symon van de Moolen,re_low_countries,Low countries,1658.0,geographer | astronomer | mathematician,europe,re_europe
10476,Q3340583,Nicolas Mathieu,re_france,France,1640.0,musicologist,europe,re_europe
10488,Q1084541,Christoph August Heumann,re_german_world,German world,1681.0,theologian,europe,re_europe
10498,Q3085510,François Parfaict,re_france,France,1698.0,historian,europe,re_europe
10503,Q1693335,Johann Engelhard Steuber,re_german_world,German world,1693.0,theologian,europe,re_europe
10505,Q1693043,Johann Christoph Krüsike,re_german_world,German world,1682.0,theologian,europe,re_europe
10506,Q738477,Marcus Zuerius van Boxhorn,re_low_countries,Low countries,1612.0,linguist,europe,re_europe
10510,Q3219052,Laurent Bordelon,re_france,France,1653.0,theologian,europe,re_europe
10513,Q5802511,Johan Hermansson,re_nordic_countries,Nordic countries,1679.0,political scientist,europe,re_europe
10519,Q2180340,Titia Brongersma,re_low_countries,Low countries,1650.0,archeologist,europe,re_europe
10529,Q2638958,Albert Vogt,re_german_world,German world,1634.0,theologian,europe,re_europe
10534,Q2681934,Pieter van Dam,re_low_countries,Low countries,1621.0,historian,europe,re_europe
10566,Q1904139,Martin Janus,re_german_world,German world,1620.0,theologian,europe,re_europe
10575,Q94786689,Thomas Lindemann,re_nordic_countries,Nordic countries,1609.0,theologian,europe,re_europe
10581,Q1375332,Lieuwe van Aitzema,re_low_countries,Low countries,1600.0,historian,europe,re_europe
10589,Q2960110,Charles René Billuart,re_france,France,1685.0,theologian,europe,re_europe
10594,Q1598264,Heinrich Martin Eckard,re_german_world,German world,1615.0,theologian,europe,re_europe
10599,Q55676147,Philipp Heinrich Weber,re_german_world,German world,1619.0,theologian,europe,re_europe
10600,Q55674108,Johann David Baier,re_german_world,German world,1681.0,theologian,europe,re_europe
10604,Q1696529,Johann Werlhof,re_german_world,German world,1660.0,political scientist,europe,re_europe
10624,Q1696580,Johann Wilhelm Jan,re_german_world,German world,1681.0,theologian | historian,europe,re_europe
10627,Q57073,Daniel Gabriel Fahrenheit,re_low_countries,Low countries,1686.0,physicist | chemist,europe,re_europe
10635,Q55902965,Wolfgang Dominicus Beer,re_german_world,German world,1640.0,theologian,europe,re_europe
10652,Q23888778,Jacob Lois,re_low_countries,Low countries,1620.0,historian,europe,re_europe
10654,Q316996,Franciscus Sylvius,re_low_countries,Low countries,1614.0,chemist | anatomist,europe,re_europe
10685,Q99609,Daniel Georg Morhof,re_german_world,German world,1639.0,historian,europe,re_europe
10688,Q2281685,Philip Verheyen,re_low_countries,Low countries,1648.0,anatomist,europe,re_europe
10704,Q1692831,Johann Carl Schott,re_german_world,German world,1672.0,archeologist,europe,re_europe
10716,Q65033632,Jacques Bertot,re_france,France,1622.0,theologian,europe,re_europe
10717,Q1577536,Johannes Ens,re_low_countries,Low countries,1682.0,theologian,europe,re_europe
10733,Q3028676,Diogo Barbosa Machado,re_france,France,1682.0,historian,europe,re_europe
10736,Q17493597,Otto Gibel,re_german_world,German world,1612.0,musicologist,europe,re_europe
10742,Q733907,Jean Baptiste Bourguignon d'Anville,re_france,France,1697.0,geographer,europe,re_europe
10743,Q1527187,Gisbert Matthias Elsner,re_low_countries,Low countries,1698.0,theologian,europe,re_europe
10745,Q31209942,Gerard van Keulen,re_low_countries,Low countries,1678.0,geographer,europe,re_europe
10749,Q51597755,Jean-Joseph Granet,re_france,France,1685.0,historian,europe,re_europe
10756,Q315037,Jacques Cassini,re_france,France,1677.0,geographer | astronomer,europe,re_europe
10759,Q94889806,Johann Conrad Zeller,re_german_world,German world,1603.0,theologian,europe,re_europe
10760,Q55947303,Jacob Meyer,re_german_world,German world,1629.0,theologian,europe,re_europe
10772,Q6320253,Jérôme de Gonnelieu,re_france,France,1640.0,theologian,europe,re_europe
10773,Q1698179,John Punch,re_france,France,1603.0,philosopher,europe,re_europe
10782,Q767210,Frans van Schooten,re_low_countries,Low countries,1615.0,mathematician,europe,re_europe
10784,Q552370,Johann Adam Steinmetz,re_german_world,German world,1689.0,theologian,europe,re_europe
10787,Q1220101,Jean Nadasi,re_german_world,German world,1613.0,theologian,europe,re_europe
10790,Q3510217,Sébastien Matte La Faveur,re_france,France,1626.0,chemist,europe,re_europe
10791,Q1274404,Urban Gottfried Siber,re_german_world,German world,1669.0,theologian,europe,re_europe
10798,Q1541536,Wilhelm Gumppenberg,re_german_world,German world,1609.0,theologian,europe,re_europe
10801,Q6080027,Jørgen Rosenkrantz,re_nordic_countries,Nordic countries,1607.0,theologian,europe,re_europe
10803,Q2508286,Valentin Ferdinand Gudenus,re_german_world,German world,1679.0,historian,europe,re_europe
10805,Q354563,Jean Mabillon,re_france,France,1632.0,theologian | historian,europe,re_europe
10806,Q1415401,Martin Heins,re_german_world,German world,1610.0,theologian | historian,europe,re_europe
10808,Q6014442,Martin Nordeman,re_nordic_countries,Nordic countries,1636.0,mathematician,europe,re_europe
10810,Q4400397,Jean Rousset de Missy,re_low_countries,Low countries,1686.0,historian,europe,re_europe
10811,Q95316911,René Milleran,re_france,France,1655.0,linguist,europe,re_europe
10818,Q95322,Johann Christoph Wolf,re_german_world,German world,1683.0,theologian,europe,re_europe
10819,Q18693187,Johann Gropp,re_german_world,German world,1655.0,theologian,europe,re_europe
10833,Q78063128,Melchior Griesser,re_german_world,German world,1638.0,mathematician,europe,re_europe
10834,Q1684999,Johan Frederik Reitz,re_low_countries,Low countries,1695.0,historian,europe,re_europe
10860,Q94819808,David Holzhalb,re_german_world,German world,1677.0,theologian,europe,re_europe
10866,Q110478,Gottlieb Wernsdorf,re_german_world,German world,1668.0,theologian | historian,europe,re_europe
10885,Q184457,Zeger Bernhard van Espen,re_low_countries,Low countries,1646.0,theologian,europe,re_europe
10895,Q3340669,Nicolas Petitpied,re_france,France,1665.0,theologian,europe,re_europe
10896,Q55193245,Johann Friedrich Mieg,re_low_countries,Low countries,1642.0,theologian,europe,re_europe
10899,Q94866968,Gustav Adolph Jung,re_german_world,German world,1664.0,theologian,europe,re_europe
10900,Q1677946,Jacobus Dedelley,re_german_world,German world,1694.0,philosopher,europe,re_europe
10901,Q1708146,Joseph Vogler,re_german_world,German world,1661.0,theologian,europe,re_europe
10902,Q94860746,Jan de Munck,re_low_countries,Low countries,1687.0,astronomer,europe,re_europe
10915,Q94934881,Christian Breithaupt,re_german_world,German world,1689.0,philosopher,europe,re_europe
10917,Q1384858,Willem 's Gravesande,re_low_countries,Low countries,1688.0,astronomer | philosopher | physicist | mathematician,europe,re_europe
10930,Q3017762,David Derodon,re_france,France,1600.0,theologian | philosopher,europe,re_europe
10943,Q2929842,Bénigne Dujardin,re_france,France,1689.0,historian,europe,re_europe
10949,Q77511,Maria Margaretha Kirch,re_german_world,German world,1670.0,astronomer,europe,re_europe
10961,Q37979061,Friedrich Koës,re_german_world,German world,1684.0,mathematician,europe,re_europe
10974,Q328679,Johann Maria Farina,re_german_world,German world,1685.0,chemist,europe,re_europe
10986,Q370216,Haquin Spegel,re_nordic_countries,Nordic countries,1645.0,theologian,europe,re_europe
10988,Q1394765,René-François de Sluse,re_low_countries,Low countries,1622.0,mathematician,europe,re_europe
11011,Q1531230,Johann Konrad Rätzel,re_german_world,German world,1672.0,zoologist,europe,re_europe
11012,Q1310687,Johann Heinrich Becker,re_german_world,German world,1698.0,theologian,europe,re_europe
11016,Q55678416,Jeremias Sterky,re_german_world,German world,1656.0,theologian,europe,re_europe
11026,Q1458717,Friedrich Christian Lesser,re_german_world,German world,1692.0,theologian,europe,re_europe
11033,Q1692973,Johann Christian Schamberg,re_german_world,German world,1667.0,chemist,europe,re_europe
11049,Q2588094,Nicolaas de Graaff,re_low_countries,Low countries,1619.0,geographer,europe,re_europe
11051,Q12315560,Hans Steenbuch,re_nordic_countries,Nordic countries,1664.0,theologian,europe,re_europe
11063,Q1617517,Hieronymus Ambrosius Langenmantel,re_german_world,German world,1641.0,mathematician,europe,re_europe
11072,Q12013317,Willem Röell,re_low_countries,Low countries,1700.0,botanist,europe,re_europe
11079,Q13575,François Quesnay,re_france,France,1694.0,philosopher | economist | zoologist,europe,re_europe
11089,Q1927763,Michael Heinrich Krause,re_german_world,German world,1651.0,theologian,europe,re_europe
11092,Q94939713,Jacobus Quina,re_low_countries,Low countries,1650.0,mathematician,europe,re_europe
11094,Q585227,Antoine-Augustin Bruzen de La Martinière,re_france,France,1662.0,geographer | historian,europe,re_europe
11103,Q2437992,Tobias Seiler,re_german_world,German world,1681.0,theologian,europe,re_europe
11107,Q1080509,Christian Juncker,re_german_world,German world,1668.0,historian,europe,re_europe
11122,Q28495274,Nicolas Fleury,re_france,France,1630.0,musicologist,europe,re_europe
11124,Q1708454,Josephus Adjutus,re_german_world,German world,1602.0,theologian,europe,re_europe
11126,Q12331120,Peder Benzon Mylius,re_nordic_countries,Nordic countries,1689.0,historian,europe,re_europe
11146,Q11885482,Olof Mört,re_nordic_countries,Nordic countries,1655.0,geographer,europe,re_europe
11147,Q94912899,Thomas Clausen,re_german_world,German world,1677.0,theologian,europe,re_europe
11153,Q55673794,Cornelius Dietrich Koch,re_german_world,German world,1676.0,philosopher,europe,re_europe
11177,Q6069858,Andreas Olavi Rhyzelius,re_nordic_countries,Nordic countries,1677.0,historian,europe,re_europe
11181,Q213768,Charles Ancillon,re_german_world,German world,1659.0,historian,europe,re_europe
11184,Q1694746,Johann Leusden,re_low_countries,Low countries,1624.0,theologian,europe,re_europe
11187,Q495644,Andreas Adam Hochstetter,re_german_world,German world,1668.0,theologian,europe,re_europe
11190,Q1441548,Hector Gottfried Masius,re_nordic_countries,Nordic countries,1653.0,theologian,europe,re_europe
11193,Q1671132,Johann Georg Puschner,re_german_world,German world,1680.0,astronomer,europe,re_europe
11196,Q1084505,Christoph Althofer,re_german_world,German world,1606.0,theologian,europe,re_europe
11204,Q3093760,Gabriel Girard,re_france,France,1677.0,linguist,europe,re_europe
11208,Q16185999,Joachim Legrand,re_france,France,1653.0,historian,europe,re_europe
11213,Q1150798,César Vichard de Saint-Réal,re_france,France,1643.0,historian,europe,re_europe
11236,Q1079985,Christian Gottlob Gerber,re_german_world,German world,1686.0,theologian | historian,europe,re_europe
11237,Q1085668,Christoph Pyl,re_german_world,German world,1678.0,historian,europe,re_europe
11252,Q2607774,Pieter Valckenier,re_german_world,German world,1641.0,historian,europe,re_europe
11263,Q94940357,Johann Wilhelm Clarner,re_german_world,German world,1642.0,theologian,europe,re_europe
11268,Q1670823,Jan Radomiński,re_france,France,1687.0,philosopher,europe,re_europe
11269,Q1430134,Florimond de Beaune,re_france,France,1601.0,astronomer | mathematician,europe,re_europe
11270,Q2618397,François Eudes de Mézeray,re_france,France,1610.0,historian,europe,re_europe
11271,Q3160377,Jacques Échard,re_france,France,1644.0,historian,europe,re_europe
11284,Q63072,Johan Abeling,re_german_world,German world,1600.0,theologian | historian,europe,re_europe
11287,Q954771,Olof Celsius,re_nordic_countries,Nordic countries,1670.0,philosopher | botanist | linguist | theologian | historian,europe,re_europe
11291,Q1495246,Gaspar Jongelincx,re_low_countries,Low countries,1605.0,historian,europe,re_europe
11316,Q55052316,Johann Georg Vetter,re_german_world,German world,1681.0,geographer,europe,re_europe
11320,Q60145514,Janez Krstnik Thullner,re_german_world,German world,1668.0,historian,europe,re_europe
11322,Q95728,Adam Friedrich Zürner,re_german_world,German world,1679.0,geographer,europe,re_europe
11324,Q311231,Philipp Jakob Spener,re_german_world,German world,1635.0,theologian,europe,re_europe
11333,Q1176562,David Schwertner,re_german_world,German world,1625.0,theologian,europe,re_europe
11339,Q3131474,Henri Lelevel,re_france,France,1665.0,theologian,europe,re_europe
11358,Q1551121,Nicolaus Nieremberger,re_german_world,German world,1648.0,theologian,europe,re_europe
11360,Q1874287,Ludwig Christof Schefer,re_german_world,German world,1669.0,theologian,europe,re_europe
11363,Q809340,Bartholomäus Anhorn der Jüngere,re_german_world,German world,1616.0,historian,europe,re_europe
11364,Q3159289,Jacques Le Blanc de La Vignolle,re_france,France,1610.0,historian,europe,re_europe
11378,Q94774031,Daniel Friedrich,re_german_world,German world,1607.0,theologian,europe,re_europe
11390,Q1459007,Friedrich Ernst Kettner,re_german_world,German world,1671.0,theologian,europe,re_europe
11394,Q55874090,Cajus Arend,re_german_world,German world,1614.0,theologian,europe,re_europe
11406,Q5564029,Olof Bagger,re_nordic_countries,Nordic countries,1607.0,theologian,europe,re_europe
11413,Q3159018,Jacques Graindorge,re_france,France,1614.0,archeologist,europe,re_europe
11414,Q94920275,Johann Marci,re_german_world,German world,1640.0,theologian,europe,re_europe
11415,Q29560534,Ennemond Cusset,re_france,France,1654.0,astronomer,europe,re_europe
11416,Q110214547,August Hermann Lucanus,re_german_world,German world,1691.0,historian,europe,re_europe
11429,Q1698303,Johann Saubert,re_german_world,German world,1638.0,theologian,europe,re_europe
11430,Q139529,Zacharias Stampeel,re_german_world,German world,1654.0,theologian,europe,re_europe
11442,Q809390,Bartholomew Des Bosses,re_german_world,German world,1668.0,philosopher,europe,re_europe
11449,Q970490,François-Timoléon de Choisy,re_france,France,1644.0,historian,europe,re_europe
11454,Q21165946,Samuel Scheurer,re_german_world,German world,1685.0,theologian,europe,re_europe
11490,Q3180574,Johann Heinrich Zorn,re_german_world,German world,1698.0,zoologist,europe,re_europe
11491,Q2433234,Tilemann Olearius,re_german_world,German world,1600.0,theologian,europe,re_europe
11494,Q3173103,Jean Le Noir,re_france,France,1622.0,theologian,europe,re_europe
11497,Q9047,Gottfried Wilhelm Leibniz,re_german_world,German world,1646.0,zoologist | physicist | philosopher | musicologist | mathematician | geologist | historian,europe,re_europe
11506,Q3157608,Jacob de Bucquoy,re_low_countries,Low countries,1693.0,geographer,europe,re_europe
11508,Q55909823,Hermann Ulrich von Lingen,re_german_world,German world,1695.0,historian,europe,re_europe
11509,Q78077049,Johann Rudolf Ott,re_german_world,German world,1642.0,theologian | philosopher,europe,re_europe
11524,Q55675931,Peter Ernst Twebom,re_german_world,German world,1625.0,theologian,europe,re_europe
11531,Q94942665,Wolfgang Gerdangk,re_german_world,German world,1611.0,theologian,europe,re_europe
11533,Q88384089,Johann Philipp Heinius,re_german_world,German world,1688.0,philosopher,europe,re_europe
11539,Q1334064,Gottfried Christian Bose,re_german_world,German world,1619.0,theologian,europe,re_europe
11543,Q59527659,Gregor Kolb,re_german_world,German world,1681.0,theologian | historian,europe,re_europe
11545,Q94920291,Martin Born,re_german_world,German world,1666.0,theologian,europe,re_europe
11548,Q1697786,Johann Job,re_german_world,German world,1664.0,theologian,europe,re_europe
11549,Q94825661,Jakob Honold,re_german_world,German world,1609.0,theologian,europe,re_europe
11557,Q94916470,Christoph Bezzel,re_german_world,German world,1692.0,theologian,europe,re_europe
11590,Q55849784,Hans Jakob Fäsi,re_german_world,German world,1664.0,astronomer | mathematician,europe,re_europe
11595,Q740096,Olof Rudbeck the Younger,re_nordic_countries,Nordic countries,1660.0,botanist | zoologist,europe,re_europe
11600,Q55844304,Caspar Gotthold Jentsch,re_german_world,German world,1681.0,theologian,europe,re_europe
11612,Q3159316,Jacques Le Pailleur,re_france,France,1650.0,mathematician,europe,re_europe
11618,Q2086921,Philipp Julius Rehtmeyer,re_german_world,German world,1678.0,theologian,europe,re_europe
11637,Q94766241,Ulrich Hofmann,re_german_world,German world,1610.0,mathematician,europe,re_europe
11642,Q28150530,Daniel Pfisterer,re_german_world,German world,1651.0,botanist,europe,re_europe
11644,Q12306147,Christian Rudolph Müller,re_nordic_countries,Nordic countries,1651.0,theologian,europe,re_europe
11654,Q55679980,Johann Esaias Schnee,re_german_world,German world,1640.0,theologian,europe,re_europe
11655,Q108799912,Jodocus Hondius,re_low_countries,Low countries,1622.0,geographer,europe,re_europe
11659,Q15408076,Bernhard Friedrich von Krosigk,re_german_world,German world,1656.0,astronomer,europe,re_europe
11678,Q59531737,Amable Bonnefons,re_france,France,1600.0,theologian,europe,re_europe
11684,Q21543540,Johann Kaspar Hagenbuch,re_german_world,German world,1700.0,theologian | historian,europe,re_europe
11688,Q84311432,Beat Holzhalb,re_german_world,German world,1693.0,theologian,europe,re_europe
11697,Q94871069,Servatius Gallaeus,re_low_countries,Low countries,1627.0,theologian,europe,re_europe
11712,Q16064805,Niels Pedersen Aurilesius,re_nordic_countries,Nordic countries,1601.0,theologian,europe,re_europe
11717,Q2633293,Pierre du Ryer,re_france,France,1605.0,historian,europe,re_europe
11719,Q1505429,Georg Moebius,re_german_world,German world,1616.0,theologian,europe,re_europe
11728,Q1692457,Johann August Olearius,re_german_world,German world,1644.0,theologian,europe,re_europe
11729,Q61943327,Christian Schlegel,re_german_world,German world,1667.0,historian,europe,re_europe
11730,Q83272818,Georges Boissaye du Bocage,re_france,France,1626.0,geographer,europe,re_europe
11731,Q1515640,Wilhelm Ernst Starke,re_german_world,German world,1692.0,theologian,europe,re_europe
11743,Q1047867,Caspar Commelijn,re_low_countries,Low countries,1668.0,botanist,europe,re_europe
11748,Q16649739,Johan Lithen,re_nordic_countries,Nordic countries,1663.0,geographer,europe,re_europe
11763,Q17014873,Martin Valvekens,re_low_countries,Low countries,1604.0,historian,europe,re_europe
11765,Q2799264,Salomon van Til,re_low_countries,Low countries,1643.0,theologian,europe,re_europe
11775,Q730541,Pieter Burman the Elder,re_low_countries,Low countries,1668.0,historian,europe,re_europe
11777,Q1174026,David Clodius,re_german_world,German world,1644.0,theologian,europe,re_europe
11780,Q90150404,Elias Grebenitz,re_german_world,German world,1627.0,theologian,europe,re_europe
11782,Q23832744,Jean Laurent Le Semelier,re_france,France,1660.0,theologian,europe,re_europe
11785,Q1670194,Johann Georg Schreiber,re_german_world,German world,1676.0,geographer,europe,re_europe
11790,Q55124289,Matthias Fuhrmann,re_german_world,German world,1690.0,historian,europe,re_europe
11791,Q61389,Elisabeth of the Palatinate,re_german_world,German world,1618.0,philosopher,europe,re_europe
11796,Q12789066,Franc Domenik Kalin,re_german_world,German world,1624.0,historian,europe,re_europe
11799,Q18027638,Samuel Grosser,re_german_world,German world,1664.0,historian,europe,re_europe
11808,Q20241045,Philippe Mallet,re_france,France,1606.0,mathematician,europe,re_europe
11810,Q86888,Johann Georg von Langen,re_nordic_countries,Nordic countries,1699.0,botanist,europe,re_europe
11817,Q94818395,Benjamin Acoluth,re_german_world,German world,1693.0,theologian,europe,re_europe
11835,Q3165710,Jacob Wilde,re_nordic_countries,Nordic countries,1679.0,historian,europe,re_europe
11841,Q782615,Pieter Langendijk,re_low_countries,Low countries,1683.0,historian,europe,re_europe
11842,Q3384764,Pierre Dionis,re_france,France,1643.0,anatomist,europe,re_europe
11844,Q50844969,Ambroise Lalouette,re_france,France,1650.0,theologian,europe,re_europe
11855,Q7192119,Pierre Cally,re_france,France,1630.0,theologian | philosopher,europe,re_europe
11857,Q55679607,Benjamin Holtzapffel,re_german_world,German world,1688.0,theologian,europe,re_europe
11864,Q109593342,Conrad Sustmann,re_german_world,German world,1612.0,theologian,europe,re_europe
11871,Q55122774,Michael Kelsch,re_german_world,German world,1693.0,mathematician,europe,re_europe
11874,Q18945508,Gottfried Behm,re_german_world,German world,1636.0,mathematician,europe,re_europe
11881,Q2030979,Adam Boreel,re_low_countries,Low countries,1603.0,theologian,europe,re_europe
11895,Q1084620,Christoph Brandis,re_german_world,German world,1600.0,historian,europe,re_europe
11896,Q104613202,Theodoricus Langius,re_low_countries,Low countries,1600.0,linguist,europe,re_europe
11897,Q816951,Benedikt Gottlieb Clauswitz,re_german_world,German world,1692.0,theologian,europe,re_europe
11908,Q3339956,Nicolas-François Dupré de Saint-Maur,re_france,France,1695.0,economist,europe,re_europe
11915,Q55124197,Erhard Dürsteler,re_german_world,German world,1678.0,historian,europe,re_europe
11919,Q1987609,Johannes van Walbeeck,re_low_countries,Low countries,1602.0,geographer,europe,re_europe
11920,Q94866188,Johannes Feinauer,re_german_world,German world,1671.0,theologian,europe,re_europe
11930,Q21809653,Jan Kryštof Bořek,re_german_world,German world,1665.0,economist,europe,re_europe
11939,Q15836739,Nicolaas Struyck,re_low_countries,Low countries,1686.0,astronomer | mathematician,europe,re_europe
11945,Q2749300,Egbert Haubois,re_low_countries,Low countries,1600.0,geographer,europe,re_europe
11955,Q109588126,Johann Weingärtner,re_german_world,German world,1643.0,theologian,europe,re_europe
11957,Q94908479,Lüder Kannengiesser,re_german_world,German world,1631.0,theologian | philosopher,europe,re_europe
11966,Q50359620,Georg Fasel,re_german_world,German world,1675.0,theologian,europe,re_europe
11980,Q15821345,Johann Michael Hallwachs,re_german_world,German world,1690.0,theologian | historian,europe,re_europe
11981,Q21283143,Pieter Wils,re_low_countries,Low countries,1600.0,geographer | mathematician,europe,re_europe
12001,Q100918,Christine Kirch,re_german_world,German world,1697.0,astronomer,europe,re_europe
12012,Q15429441,Johann Christoph Richter,re_german_world,German world,1689.0,zoologist,europe,re_europe
12022,Q55680065,Christoph Rößler,re_german_world,German world,1622.0,theologian,europe,re_europe
12023,Q3830102,Lemau de la Jaisse,re_france,France,1677.0,geographer,europe,re_europe
12045,Q5576930,Georg Biurman,re_nordic_countries,Nordic countries,1700.0,geographer,europe,re_europe
12049,Q1964905,Jacques Savary,re_france,France,1622.0,economist,europe,re_europe
12058,Q160129,Andreas Gärtner,re_german_world,German world,1654.0,astronomer,europe,re_europe
12064,Q5078477,Charles Guillaume Loys de Bochat,re_german_world,German world,1695.0,historian,europe,re_europe
12073,Q764109,August Stisser,re_german_world,German world,1671.0,theologian,europe,re_europe
12079,Q335173,"Edward Hyde, 1st Earl of Clarendon",re_france,France,1609.0,historian,europe,re_europe
12080,Q2293455,Olaus Swebilius,re_nordic_countries,Nordic countries,1624.0,theologian,europe,re_europe
12086,Q26271231,Cornelis Blaeu,re_low_countries,Low countries,1610.0,geographer,europe,re_europe
12096,Q55904816,Johann Ludwig Lindhammer,re_german_world,German world,1689.0,theologian,europe,re_europe
12098,Q55193369,Alphons Stadlmayr,re_german_world,German world,1610.0,theologian,europe,re_europe
12105,Q1697169,Joannes Antonides van der Linden,re_low_countries,Low countries,1609.0,botanist,europe,re_europe
12121,Q1692939,Johann Christian Kirchmayer,re_german_world,German world,1674.0,theologian,europe,re_europe
12132,Q2505740,Lambert ten Kate,re_low_countries,Low countries,1674.0,theologian | linguist,europe,re_europe
12133,Q3180659,Johann Zwelfer,re_german_world,German world,1618.0,chemist,europe,re_europe
12134,Q1929740,Michael Watson,re_german_world,German world,1623.0,philosopher | historian | political scientist,europe,re_europe
12135,Q98693,Johann Benedict Carpzov,re_german_world,German world,1607.0,theologian,europe,re_europe
12164,Q56024512,Guillaume Marcel,re_france,France,1647.0,geographer | historian,europe,re_europe
12172,Q691944,Philippus van Limborch,re_low_countries,Low countries,1633.0,theologian,europe,re_europe
12177,Q75330810,Johann Jakob Dachs,re_german_world,German world,1667.0,theologian,europe,re_europe
12185,Q2714301,Edmond Martène,re_france,France,1654.0,historian,europe,re_europe
12192,Q55684831,Johann Ludwig II. Fenner,re_german_world,German world,1671.0,theologian,europe,re_europe
12199,Q72992,Johann Jacob Zimmermann,re_low_countries,Low countries,1644.0,theologian | astronomer | mathematician,europe,re_europe
12206,Q85153,Johan Gabriel Doppelmayr,re_german_world,German world,1677.0,geographer | astronomer | mathematician,europe,re_europe
12212,Q5629850,Pehr Ekermann,re_nordic_countries,Nordic countries,1697.0,zoologist,europe,re_europe
12220,Q23830595,Jacob Peeters,re_low_countries,Low countries,1637.0,geographer,europe,re_europe
12227,Q1176431,David Rupert Erythropel,re_german_world,German world,1653.0,theologian,europe,re_europe
12231,Q66807090,Conrad Gottfried Blanckenberg,re_german_world,German world,1657.0,theologian,europe,re_europe
12242,Q99102,Johann Philipp von Wurzelbauer,re_german_world,German world,1651.0,astronomer,europe,re_europe
12243,Q3510267,Sébastien Pontault de Beaulieu,re_france,France,1612.0,geographer,europe,re_europe
12245,Q2750183,"Louis-Armand de Lom d'Arce de Lahontan, Baron de Lahontan",re_france,France,1666.0,anthropologist,europe,re_europe
12248,Q1258970,Hermann Flender,re_german_world,German world,1653.0,theologian,europe,re_europe
12251,Q55676237,Johann Ludwig Hocker,re_german_world,German world,1670.0,theologian,europe,re_europe
12252,Q471933,Jón Árnason,re_nordic_countries,Nordic countries,1665.0,theologian,europe,re_europe
12254,Q1689981,Joachim Betke,re_german_world,German world,1601.0,theologian,europe,re_europe
12259,Q1451566,Johannes Francke,re_german_world,German world,1604.0,theologian,europe,re_europe
12264,Q1266230,Johannes Gezelius the Elder,re_nordic_countries,Nordic countries,1615.0,theologian,europe,re_europe
12268,Q106163,Johann Deutschmann,re_german_world,German world,1625.0,theologian | philosopher,europe,re_europe
12276,Q62530,Maria Sibylla Merian,re_low_countries,Low countries,1647.0,botanist | zoologist,europe,re_europe
12277,Q1086125,Christoph Wolle,re_german_world,German world,1700.0,theologian,europe,re_europe
12279,Q55835780,Adrien Daillé,re_france,France,1628.0,theologian,europe,re_europe
12281,Q94852384,Andreas Birnbeck,re_german_world,German world,1639.0,theologian,europe,re_europe
12283,Q1505032,Georg Konrad Rieger,re_german_world,German world,1687.0,theologian,europe,re_europe
12284,Q1096452,Claude Aubriet,re_france,France,1665.0,zoologist,europe,re_europe
12293,Q743612,Pierre Joseph Garidel,re_france,France,1658.0,botanist,europe,re_europe
12302,Q825051,Johann Wilhelm Wagner,re_german_world,German world,1681.0,astronomer,europe,re_europe
12303,Q1504632,Georg Heinrich Bümler,re_german_world,German world,1669.0,musicologist,europe,re_europe
12317,Q1275855,Albrecht Georg Schwartz,re_german_world,German world,1687.0,historian,europe,re_europe
12319,Q551787,Thomas Corneille,re_france,France,1625.0,linguist,europe,re_europe
12323,Q95298718,Johann Georg Schalch,re_german_world,German world,1609.0,theologian,europe,re_europe
12325,Q91179,Johannes Bohn,re_german_world,German world,1640.0,anatomist,europe,re_europe
12348,Q55675823,Johann Melchior Goetze,re_german_world,German world,1658.0,theologian,europe,re_europe
12350,Q55676223,Andreas Töpffer,re_german_world,German world,1668.0,theologian,europe,re_europe
12353,Q55679949,Samuel Koenraad de Bruine,re_low_countries,Low countries,1700.0,theologian,europe,re_europe
12378,Q55134061,Friedrich Wilhelm von Sommersberg,re_german_world,German world,1698.0,historian,europe,re_europe
12390,Q347699,Claude Perrault,re_france,France,1613.0,zoologist | botanist | art theorist | anatomist,europe,re_europe
12393,Q1080824,Christian Lyser,re_german_world,German world,1624.0,theologian,europe,re_europe
12407,Q28106504,Christoph Christian Händel,re_german_world,German world,1671.0,theologian,europe,re_europe
12410,Q55676248,Andreas Unglenk,re_german_world,German world,1632.0,theologian,europe,re_europe
12429,Q816859,Benedict Drechsler,re_german_world,German world,1651.0,chemist,europe,re_europe
12432,Q733246,"Roger de Rabutin, Comte de Bussy",re_france,France,1618.0,philosopher,europe,re_europe
12440,Q62090569,Jean-Marie de La Mure,re_france,France,1615.0,historian,europe,re_europe
12454,Q516406,Magnus Bromelius,re_nordic_countries,Nordic countries,1679.0,paleontologist,europe,re_europe
12466,Q107643395,Cornelis Apeus,re_low_countries,Low countries,1634.0,geographer,europe,re_europe
12471,Q1344348,Georg Paul Rötenbeck,re_german_world,German world,1648.0,philosopher,europe,re_europe
12473,Q348003,Hans Adolph Brorson,re_nordic_countries,Nordic countries,1694.0,theologian,europe,re_europe
12479,Q111030,Georg Heinrich Zincke,re_german_world,German world,1692.0,economist,europe,re_europe
12506,Q16649893,Laurentius Molin,re_nordic_countries,Nordic countries,1657.0,theologian,europe,re_europe
12507,Q1458394,Friedrich Benedict Carpzov,re_german_world,German world,1649.0,historian,europe,re_europe
12510,Q29790581,Christophe-Bernard de Bragelongne,re_france,France,1688.0,mathematician,europe,re_europe
